"game_id","name","max_players","playtime","min_age","min_players","age_of_game","users_rated","rating","CardGame","Wargame","Fantasy","Fighting","Economic","Science.Fiction","Dice","Party.Game","AbstractStrategy","Childrens.Game","WorldWarII","Bluffing","Humor","Animals","Adventure","Medieval","Action.Dexterity","Deduction","Movies.TV.Radiotheme","Miniatures"
83040,"Leader 1: Hell of the North",10,45,14,2,11,352,7.80739,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
83068,"1955: The War of Espionage",2,45,13,2,11,341,6.17886,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
83092,"303",2,15,10,2,12,189,6.37302,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
83117,"Kings of Mithril",4,45,8,2,12,80,5.85187,"No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
83157,"Voll in Fahrt",4,45,6,2,12,155,6.50226,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No"
83195,"Ghost Blitz",8,20,8,2,12,3862,6.78437,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No"
83196,"Pig 10",8,20,6,2,12,138,6.11449,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No"
83197,"Yin Yang",5,30,8,3,12,291,6.29478,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
83199,"Mille Grazie",4,30,8,2,12,96,5.79323,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
83278,"Captain Cool",7,45,8,2,12,97,5.81113,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
83283,"Volo",2,45,10,2,12,50,7.634,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
83325,"Lost Battles",4,140,12,1,11,165,7.94576,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
83330,"Mansions of Madness",5,120,13,2,11,10570,7.39545,"No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes"
83629,"The Hobbit",5,45,8,2,12,1255,6.06634,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
83667,"First Train to Nuremberg",4,120,12,2,12,896,7.15857,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
83734,"Strike of the Eagle",4,150,13,2,11,582,7.67376,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
83907,"Assist",7,15,6,3,11,62,6.97419,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
83919,"Scattergories Categories",4,0,12,2,12,128,6.01961,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
84088,"Fauna junior",4,30,6,2,12,84,6.925,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No"
84159,"Junta: Viva el Presidente!",5,60,10,3,12,1126,6.48986,"No","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
84173,"Van Helsing",5,60,10,2,12,99,5.41778,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
84230,"Pirates 2 ed.: Governor's Daughter",4,45,12,2,12,78,6.12372,"No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
84419,"Space Empires: 4X",4,180,12,1,11,2021,7.58701,"No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
84453,"Nexos",4,30,7,2,12,54,5.87444,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
84464,"Animal Upon Animal: Balancing Bridge",4,15,5,2,12,362,7.08472,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No"
84465,"Ottoman Sunset",1,30,13,1,12,461,7.42101,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
84469,"Fürstenfeld",5,60,13,2,12,1097,6.5603,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
84671,"Kissenschlacht",4,15,4,2,12,102,6.07559,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No"
84730,"Doggie Doo",4,20,4,2,12,144,4.74375,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No"
84772,"Sun, Sea & Sand",5,60,10,2,12,628,6.96272,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
84783,"Coerceo",2,45,9,2,11,71,6.80915,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
84825,"FaceEater",6,60,15,2,12,58,4.92069,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
84834,"Heights of Courage",2,0,0,1,9,89,7.54809,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
84838,"Yomi (second edition)",4,20,10,1,8,283,7.95526,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
84864,"Insidious Sevens",5,30,9,2,12,63,6.46984,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
84869,"Felinia",4,60,10,2,12,495,6.55816,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
84876,"The Castles of Burgundy",4,90,12,2,11,24876,8.11212,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
84889,"Cave Evil",4,180,16,2,11,300,7.93237,"No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
84913,"Caminos",4,25,10,2,12,65,6.66615,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
84922,"21 Motines",5,45,10,3,11,62,6.83774,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85000,"We Must Tell the Emperor",1,60,12,1,12,233,7.35,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
85004,"Interstellar Mayhem",6,30,12,2,12,75,6.59267,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85005,"The Boss",4,40,10,2,12,1629,6.91457,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No"
85036,"20th Century",5,120,13,3,12,1483,6.93023,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85105,"Travel Blog",6,30,8,2,12,597,6.16822,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85108,"U-Boat Leader",1,90,12,1,11,217,6.93548,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
85204,"Kings of War",0,60,0,2,12,191,7.74419,"No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
85243,"Loch Ness",5,45,8,2,12,334,5.75968,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No"
85245,"Magician's Kitchen",4,25,5,2,12,199,6.21156,"No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No"
85250,"The Dwarf King",5,40,10,3,11,1237,6.54274,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85256,"Timeline: Inventions",8,15,8,2,12,5075,6.74905,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85286,"Skyscrapers",4,40,8,2,12,60,5.09,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
85325,"Kolejka",5,60,12,2,11,1981,6.8184,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85338,"Antigua",4,35,9,2,12,113,5.73894,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85340,"Adlung Land",4,45,10,2,12,180,5.87617,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85394,"The Last Banquet",25,45,10,6,10,204,5.72559,"No","No","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No"
85424,"La Bataille de la Moscowa (third edition)",8,1000,16,2,11,111,8.6021,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85474,"Verona",5,60,10,2,12,50,5.954,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
85563,"Skippity",4,30,5,2,12,75,6.36853,"No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No"
85567,"Passing Shot",2,30,5,2,12,115,7.03678,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
85572,"The Last Success: Napoleon's March to Vienna, 1809",2,0,0,2,11,75,7.7032,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85609,"Almeida et Bussaco 1810",2,0,0,2,12,74,7.78378,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85633,"World War II: Barbarossa 1941",2,60,10,2,12,71,7.22887,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes"
85652,"Dystopian Wars",0,240,12,2,12,211,7.36564,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
85769,"Panzer (second edition)",4,0,0,2,10,281,7.82651,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
85800,"Octopus' Garden",4,45,10,2,11,188,6.69588,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No"
85857,"Guns of August",2,180,12,1,11,68,6.72426,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
85897,"Thunderstone: Dragonspire",5,45,12,1,11,2413,7.39684,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
86003,"Aether Captains",6,60,13,1,12,69,7.14928,"No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
86025,"Captain Jack's Gold",4,30,8,2,12,59,6.01695,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
86073,"5 Second Rule",6,30,10,3,12,601,5.57339,"Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
86128,"Barons",6,60,12,2,11,461,5.98108,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
86156,"Reverse Charades",99,30,6,6,12,321,6.83255,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
86167,"El Alamein",5,60,12,2,12,94,6.93867,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
86177,"Genesis: Empires and Kingdoms of the Ancient Middle East",5,600,12,2,7,157,7.18701,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
86246,"Drum Roll",4,90,12,2,11,1509,7.00818,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
86270,"Discover India",5,45,8,2,12,114,5.39298,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
86406,"Star Borders: Humanity",2,30,10,2,12,97,7.09021,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
86415,"Cornerstone Essential",4,45,8,2,12,188,6.72133,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
86433,"Morphology",4,35,13,4,13,52,6.29183,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
86445,"Tannenberg 1914",2,210,12,2,11,63,7.02222,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
86542,"Taiga",6,15,5,2,12,73,6.41986,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","No","No"
86587,"Monster auf der Flucht",5,10,8,2,12,62,5.79435,"No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
86882,"Medieval Mastery",6,45,10,2,11,148,5.91892,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
86955,"Munchkin Zombies",6,90,10,3,11,2113,6.35816,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
87120,"Vintage",4,120,10,2,11,214,6.57227,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
87141,"ScrumBrawl",4,50,13,2,11,130,6.75454,"Yes","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
87200,"Dragon Valley",4,120,12,2,10,213,6.73723,"No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
87288,"Cinco",6,10,8,2,12,75,6.03613,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
87632,"Escape of the Dead Minigame",1,15,7,1,12,139,6.30504,"No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
87821,"Kingdom of Solomon",4,60,12,2,10,518,6.96598,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
87876,"The Card Game of Oz",4,20,14,1,8,53,6.52453,"Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
87890,"Prêt-à-Porter",4,90,10,2,12,1188,7.27365,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
87893,"Take It or Leave It",5,30,8,2,12,217,6.13129,"Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
87904,"Trivial Pursuit: Master Edition",6,60,16,2,12,262,6.20954,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
87907,"1865: Sardinia",4,240,14,2,11,145,7.71628,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
88016,"Briefcase",4,60,12,2,10,536,6.42616,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
88126,"Time's Up! Family",12,30,8,4,12,262,6.97844,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
88140,"Stomple",6,15,6,2,12,148,6.42257,"No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No"
88147,"Adaman",1,10,0,1,12,85,6.15471,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
88167,"Apples To Apples: Family",16,15,8,4,12,52,5.56731,"Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
88253,"Unconditional Surrender! Case Blue",2,90,14,2,12,94,7.59574,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
88316,"Autokrator",4,90,12,2,10,120,6.455,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
88402,"Crappy Birthday",8,20,12,4,11,386,5.71223,"No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
88406,"Astra Titanus",1,45,13,1,12,207,7.27947,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
88408,"Nightfall",5,45,12,2,11,3449,6.54137,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
88464,"Repello",4,30,8,2,12,146,6.44486,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
88513,"Chicken Caesar",6,90,12,3,10,473,6.79275,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
88556,"Duel: Once Upon a Game in the West",5,15,8,2,12,50,4.3106,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
88559,"Bullfrog Goldfield",5,240,16,2,11,138,6.66196,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
88691,"The Game of Life: Adventures Card Game",4,15,8,2,12,152,5.05855,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
88827,"Battle Cry: 150th Civil War Anniversary Edition",2,45,12,2,12,892,7.64571,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
88871,"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",2,180,12,2,9,103,7.53301,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
